time_stamp,acc_x,acc_y,acc_z
0.4925,-15872.0,-3904.0,2368.0
0.495,-15872.0,-3904.0,2432.0
0.4975,-15872.0,-3904.0,2432.0
0.5,-15872.0,-3904.0,2432.0
0.5025,-15872.0,-3840.0,2304.0
0.505,-15808.0,-3904.0,2240.0
0.5075,-15808.0,-3840.0,2368.0
0.51,-15872.0,-3840.0,2368.0
0.5125,-15872.0,-3840.0,2304.0
0.515,-15872.0,-3904.0,2368.0
0.5175,-15872.0,-3840.0,2368.0
0.52,-15872.0,-3840.0,2368.0
0.5225,-15936.0,-3904.0,2432.0
0.525,-15872.0,-3904.0,2432.0
0.5275,-15872.0,-3840.0,2432.0
0.53,-15936.0,-3904.0,2432.0
0.5325,-15936.0,-3840.0,2496.0
0.535,-15936.0,-3840.0,2432.0
0.5375,-15936.0,-3904.0,2496.0
0.54,-15936.0,-3840.0,2496.0
0.5425,-15936.0,-3904.0,2496.0
0.545,-15936.0,-3840.0,2432.0
0.5475,-15936.0,-3840.0,2432.0
0.55,-15936.0,-3776.0,2496.0
0.5525,-15936.0,-3840.0,2432.0
0.555,-16000.0,-3968.0,2432.0
0.5575,-16000.0,-3904.0,2432.0
0.56,-15936.0,-3840.0,2432.0
0.5625,-15936.0,-3840.0,2432.0
0.565,-15872.0,-3840.0,2432.0
0.5675,-15872.0,-3840.0,2432.0
0.57,-15936.0,-3840.0,2432.0
0.5725,-15872.0,-3840.0,2432.0
0.575,-15936.0,-3840.0,2432.0
0.5775,-15872.0,-3904.0,2432.0
0.58,-15872.0,-3840.0,2496.0
0.5825,-15936.0,-3840.0,2432.0
0.585,-15936.0,-3840.0,2496.0
0.5875,-16000.0,-3840.0,2496.0
0.59,-16000.0,-3840.0,2496.0
0.5925,-16000.0,-3840.0,2496.0
0.595,-16000.0,-3840.0,2496.0
0.5975,-15936.0,-3840.0,2496.0
0.6,-15936.0,-3840.0,2432.0
0.6025,-15936.0,-3840.0,2560.0
0.605,-15872.0,-3904.0,2560.0
0.6075,-15936.0,-3904.0,2560.0
0.61,-15936.0,-3904.0,2560.0
0.6125,-15936.0,-3904.0,2560.0
0.615,-15872.0,-3904.0,2496.0
0.6175,-15872.0,-3840.0,2496.0
0.62,-15872.0,-3904.0,2496.0
0.6225,-15872.0,-3904.0,2496.0
0.625,-15872.0,-3904.0,2560.0
0.6275,-15872.0,-3840.0,2496.0
0.63,-15872.0,-3840.0,2496.0
0.6325,-15872.0,-3904.0,2368.0
0.635,-15872.0,-3904.0,2368.0
0.6375,-15808.0,-3904.0,2368.0
0.64,-15872.0,-3904.0,2496.0
0.6425,-15872.0,-3904.0,2368.0
0.645,-15808.0,-3904.0,2496.0
0.6475,-15808.0,-3904.0,2496.0
0.65,-15744.0,-3904.0,2496.0
0.6525,-15744.0,-3904.0,2496.0
0.655,-15744.0,-3840.0,2496.0
0.6575,-15744.0,-3904.0,2432.0
0.66,-15744.0,-3840.0,2496.0
0.6625,-15808.0,-3904.0,2496.0
0.665,-15744.0,-3840.0,2560.0
0.6675,-15808.0,-3840.0,2560.0
0.67,-15744.0,-3904.0,2560.0
0.6725,-15808.0,-3904.0,2560.0
0.675,-15808.0,-3904.0,2496.0
0.6775,-15808.0,-3904.0,2496.0
0.68,-15808.0,-3904.0,2560.0
0.6825,-15808.0,-3904.0,2496.0
0.685,-15808.0,-3904.0,2560.0
0.6875,-15872.0,-3904.0,2496.0
0.69,-15872.0,-3904.0,2496.0
0.6925,-15936.0,-3968.0,2496.0
0.695,-15872.0,-3904.0,2496.0
0.6975,-15936.0,-3904.0,2560.0
0.7,-15936.0,-3904.0,2560.0
0.7025,-15936.0,-3904.0,2560.0
0.705,-15936.0,-3968.0,2496.0
0.7075,-15936.0,-3904.0,2560.0
0.71,-15936.0,-3904.0,2624.0
0.7125,-15936.0,-3904.0,2560.0
0.715,-15936.0,-3904.0,2560.0
0.7175,-15936.0,-3904.0,2560.0
0.72,-16000.0,-3968.0,2496.0
0.7225,-16064.0,-3904.0,2560.0
0.725,-16064.0,-3904.0,2560.0
0.7275,-16000.0,-3904.0,2560.0
0.73,-16000.0,-3904.0,2496.0
0.7325,-16000.0,-3968.0,2560.0
0.735,-15936.0,-3968.0,2496.0
0.7375,-15936.0,-3968.0,2560.0
0.74,-15936.0,-3968.0,2432.0
0.7425,-15936.0,-3968.0,2432.0
0.745,-16000.0,-3968.0,2496.0
0.7475,-16000.0,-4032.0,2432.0
0.75,-15936.0,-4032.0,2432.0
0.7525,-15936.0,-3968.0,2560.0
0.755,-15936.0,-3968.0,2560.0
0.7575,-16000.0,-3968.0,2496.0
0.76,-16000.0,-3968.0,2496.0
0.7625,-16000.0,-3968.0,2496.0
0.765,-16000.0,-4032.0,2432.0
0.7675,-15936.0,-4096.0,2496.0
0.77,-16000.0,-4032.0,2496.0
0.7725,-16000.0,-4032.0,2624.0
0.775,-16000.0,-4032.0,2624.0
0.7775,-15936.0,-3968.0,2624.0
0.78,-15936.0,-3968.0,2624.0
0.7825,-15936.0,-3968.0,2560.0
0.785,-15936.0,-3968.0,2624.0
0.7875,-15872.0,-4032.0,2624.0
0.79,-15872.0,-4096.0,2624.0
0.7925,-15872.0,-4096.0,2560.0
0.795,-15872.0,-4160.0,2496.0
0.7975,-15936.0,-4224.0,2496.0
0.8,-15936.0,-4096.0,2560.0
0.8025,-15872.0,-4032.0,2560.0
0.805,-15936.0,-4032.0,2560.0
0.8075,-15872.0,-4032.0,2496.0
0.81,-15808.0,-4032.0,2560.0
0.8125,-15872.0,-4032.0,2688.0
0.815,-15808.0,-4032.0,2560.0
0.8175,-15808.0,-4032.0,2560.0
0.82,-15808.0,-4032.0,2560.0
0.8225,-15872.0,-4032.0,2496.0
0.825,-15872.0,-4032.0,2560.0
0.8275,-15808.0,-4032.0,2560.0
0.83,-15872.0,-3968.0,2560.0
0.8325,-15808.0,-4032.0,2432.0
0.835,-15808.0,-4032.0,2496.0
0.8375,-15872.0,-4032.0,2432.0
0.84,-15872.0,-4096.0,2496.0
0.8425,-15872.0,-4032.0,2560.0
0.845,-15808.0,-3968.0,2496.0
0.8475,-15872.0,-4032.0,2496.0
0.85,-15872.0,-3968.0,2560.0
0.8525,-15872.0,-3968.0,2496.0
0.855,-15872.0,-4032.0,2496.0
0.8575,-15872.0,-4032.0,2496.0
0.86,-15872.0,-4032.0,2496.0
0.8625,-15872.0,-4032.0,2560.0
0.865,-15936.0,-4096.0,2496.0
0.8675,-15936.0,-4032.0,2496.0
0.87,-15936.0,-4032.0,2496.0
0.8725,-15936.0,-4096.0,2432.0
0.875,-15936.0,-4032.0,2496.0
0.8775,-15936.0,-4032.0,2496.0
0.88,-15936.0,-4032.0,2496.0
0.8825,-15936.0,-4032.0,2432.0
0.885,-15936.0,-4032.0,2432.0
0.8875,-16000.0,-4032.0,2496.0
0.89,-16000.0,-4032.0,2496.0
0.8925,-15936.0,-4032.0,2496.0
0.895,-15936.0,-4032.0,2432.0
0.8975,-15872.0,-4032.0,2432.0
0.9,-15936.0,-4032.0,2560.0
0.9025,-15872.0,-4032.0,2560.0
0.905,-15872.0,-4032.0,2560.0
0.9075,-15936.0,-4096.0,2560.0
0.91,-15936.0,-4096.0,2560.0
0.9125,-15936.0,-4032.0,2496.0
0.915,-15872.0,-4032.0,2432.0
0.9175,-15936.0,-4032.0,2560.0
0.92,-16000.0,-4096.0,2496.0
0.9225,-15936.0,-4032.0,2496.0
0.925,-15936.0,-4032.0,2432.0
0.9275,-16000.0,-4032.0,2496.0
0.93,-15936.0,-4032.0,2432.0
0.9325,-15936.0,-4032.0,2496.0
0.935,-15936.0,-4032.0,2496.0
0.9375,-15936.0,-4096.0,2496.0
0.94,-15936.0,-4032.0,2496.0
0.9425,-15936.0,-4032.0,2496.0
0.945,-15872.0,-4032.0,2560.0
0.9475,-16000.0,-3968.0,2496.0
0.95,-16000.0,-3968.0,2432.0
0.9525,-16000.0,-3968.0,2560.0
0.955,-15936.0,-4032.0,2560.0
0.9575,-15936.0,-3968.0,2560.0
0.96,-15936.0,-3968.0,2560.0
0.9625,-15936.0,-3968.0,2496.0
0.965,-15936.0,-4032.0,2496.0
0.9675,-15936.0,-3968.0,2432.0
0.97,-15936.0,-3968.0,2496.0
0.9725,-15936.0,-4032.0,2496.0
0.975,-15936.0,-3968.0,2560.0
0.9775,-15936.0,-3968.0,2624.0
0.98,-15872.0,-4032.0,2496.0
0.9825,-15872.0,-4032.0,2496.0
0.985,-15872.0,-4032.0,2496.0
0.9875,-15872.0,-3968.0,2432.0
0.99,-15872.0,-4096.0,2496.0
0.9925,-15872.0,-4032.0,2560.0
0.995,-15872.0,-3968.0,2496.0
0.9975,-15872.0,-3968.0,2496.0
1.0,-15872.0,-3968.0,2496.0
1.0025,-15872.0,-3968.0,2496.0
1.005,-15872.0,-3968.0,2432.0
1.0075,-15872.0,-3968.0,2496.0
1.01,-15872.0,-3904.0,2496.0
1.0125,-15808.0,-3904.0,2560.0
1.015,-15808.0,-3904.0,2496.0
1.0175,-15808.0,-3968.0,2496.0
1.02,-15808.0,-3968.0,2560.0
1.0225,-15872.0,-3904.0,2496.0
1.025,-15872.0,-3904.0,2624.0
1.0275,-15808.0,-3904.0,2560.0
1.03,-15872.0,-3968.0,2560.0
1.0325,-15808.0,-3968.0,2560.0
1.035,-15808.0,-3968.0,2688.0
1.0375,-15808.0,-3968.0,2688.0
1.04,-15808.0,-3904.0,2688.0
1.0425,-15808.0,-3904.0,2624.0
1.045,-15808.0,-3968.0,2560.0
1.0475,-15744.0,-4032.0,2624.0
1.05,-15808.0,-4032.0,2624.0
1.0525,-15872.0,-3968.0,2624.0
1.055,-15808.0,-4032.0,2624.0
1.0575,-15808.0,-4032.0,2688.0
1.06,-15808.0,-4032.0,2624.0
1.0625,-15808.0,-3968.0,2624.0
1.065,-15808.0,-4032.0,2624.0
1.0675,-15744.0,-3968.0,2560.0
1.07,-15744.0,-3968.0,2496.0
1.0725,-15744.0,-4032.0,2560.0
1.075,-15744.0,-4032.0,2624.0
1.0775,-15744.0,-4032.0,2560.0
1.08,-15744.0,-3968.0,2560.0
1.0825,-15680.0,-3968.0,2560.0
1.085,-15680.0,-3968.0,2560.0
1.0875,-15680.0,-4032.0,2624.0
1.09,-15744.0,-3968.0,2624.0
1.0925,-15744.0,-3968.0,2624.0
1.095,-15744.0,-3968.0,2624.0
1.0975,-15744.0,-4032.0,2560.0
1.1,-15680.0,-4032.0,2560.0
1.1025,-15744.0,-4032.0,2560.0
1.105,-15744.0,-4032.0,2560.0
1.1075,-15744.0,-4032.0,2560.0
1.11,-15744.0,-4032.0,2496.0
1.1125,-15744.0,-3968.0,2560.0
1.115,-15744.0,-3968.0,2624.0
1.1175,-15744.0,-4032.0,2560.0
1.12,-15680.0,-4032.0,2752.0
1.1225,-15744.0,-3968.0,2624.0
1.125,-15744.0,-3968.0,2688.0
1.1275,-15744.0,-3904.0,2624.0
1.13,-15680.0,-3968.0,2624.0
1.1325,-15680.0,-4032.0,2688.0
1.135,-15744.0,-4032.0,2624.0
1.1375,-15744.0,-4032.0,2560.0
1.14,-15744.0,-4096.0,2624.0
1.1425,-15808.0,-4032.0,2624.0
1.145,-15744.0,-4032.0,2560.0
1.1475,-15808.0,-4032.0,2624.0
1.15,-15808.0,-4032.0,2624.0
1.1525,-15872.0,-4032.0,2560.0
1.155,-15872.0,-4096.0,2624.0
1.1575,-15808.0,-4096.0,2688.0
1.16,-15872.0,-4032.0,2624.0
1.1625,-15872.0,-4096.0,2560.0
1.165,-15872.0,-4096.0,2496.0
1.1675,-15808.0,-4032.0,2560.0
1.17,-15808.0,-4032.0,2496.0
1.1725,-15808.0,-4032.0,2560.0
1.175,-15808.0,-4032.0,2560.0
1.1775,-15808.0,-4032.0,2560.0
1.18,-15872.0,-4032.0,2496.0
1.1825,-15872.0,-4096.0,2432.0
1.185,-15936.0,-4160.0,2432.0
1.1875,-15872.0,-4096.0,2368.0
1.19,-15872.0,-4160.0,2368.0
1.1925,-15936.0,-4160.0,2432.0
1.195,-16000.0,-4160.0,2432.0
1.1975,-16000.0,-4096.0,2432.0
1.2,-15936.0,-4160.0,2432.0
1.2025,-15936.0,-4096.0,2368.0
1.205,-15872.0,-4096.0,2368.0
1.2075,-15872.0,-4096.0,2432.0
1.21,-15872.0,-4160.0,2432.0
1.2125,-15936.0,-4160.0,2496.0
1.215,-15872.0,-4160.0,2496.0
1.2175,-15872.0,-4160.0,2432.0
1.22,-15872.0,-4160.0,2496.0
1.2225,-15936.0,-4160.0,2496.0
1.225,-15872.0,-4096.0,2496.0
1.2275,-15872.0,-4096.0,2560.0
1.23,-15872.0,-4096.0,2496.0
1.2325,-15872.0,-4160.0,2432.0
1.235,-15872.0,-4096.0,2432.0
1.2375,-15872.0,-4160.0,2432.0
