time_stamp,acc_x,acc_y,acc_z
1.225,-15744.0,-3712.0,3456.0
1.2275,-15744.0,-3712.0,3456.0
1.23,-15872.0,-3712.0,3520.0
1.2325,-15872.0,-3840.0,3520.0
1.235,-15936.0,-3776.0,3520.0
1.2375,-16064.0,-3840.0,3520.0
1.24,-16064.0,-3840.0,3584.0
1.2425,-16064.0,-3840.0,3584.0
1.245,-16128.0,-3904.0,3648.0
1.2475,-16064.0,-3904.0,3776.0
1.25,-16064.0,-3904.0,3712.0
1.2525,-16064.0,-3904.0,3712.0
1.255,-16064.0,-3904.0,3776.0
1.2575,-15936.0,-3904.0,3776.0
1.26,-15936.0,-3904.0,3840.0
1.2625,-15872.0,-3968.0,3840.0
1.265,-15872.0,-3968.0,3904.0
1.2675,-15936.0,-4032.0,3904.0
1.27,-15872.0,-3968.0,4032.0
1.2725,-15872.0,-3968.0,4032.0
1.275,-15744.0,-3968.0,3968.0
1.2775,-15744.0,-3968.0,4032.0
1.28,-15808.0,-3968.0,4160.0
1.2825,-15744.0,-3968.0,4160.0
1.285,-15616.0,-3968.0,4096.0
1.2875,-15552.0,-3904.0,4032.0
1.29,-15552.0,-3904.0,4032.0
1.2925,-15616.0,-3968.0,4032.0
1.295,-15616.0,-3968.0,4224.0
1.2975,-15552.0,-3968.0,4096.0
1.3,-15552.0,-3904.0,4160.0
1.3025,-15488.0,-3904.0,4160.0
1.305,-15552.0,-3904.0,4224.0
1.3075,-15488.0,-3904.0,4224.0
1.31,-15488.0,-3904.0,4160.0
1.3125,-15424.0,-3904.0,4160.0
1.315,-15360.0,-3904.0,4160.0
1.3175,-15360.0,-3840.0,4160.0
1.32,-15296.0,-3840.0,4160.0
1.3225,-15232.0,-3840.0,4096.0
1.325,-15296.0,-3776.0,4160.0
1.3275,-15296.0,-3776.0,4160.0
1.33,-15296.0,-3776.0,4224.0
1.3325,-15296.0,-3712.0,4224.0
1.335,-15296.0,-3776.0,4224.0
1.3375,-15232.0,-3776.0,4224.0
1.34,-15296.0,-3776.0,4224.0
1.3425,-15296.0,-3776.0,4224.0
1.345,-15296.0,-3776.0,4288.0
1.3475,-15296.0,-3776.0,4288.0
1.35,-15360.0,-3776.0,4288.0
1.3525,-15360.0,-3776.0,4288.0
1.355,-15360.0,-3776.0,4352.0
1.3575,-15360.0,-3776.0,4352.0
1.36,-15488.0,-3840.0,4416.0
1.3625,-15488.0,-3776.0,4480.0
1.365,-15488.0,-3776.0,4480.0
1.3675,-15552.0,-3840.0,4544.0
1.37,-15616.0,-3840.0,4480.0
1.3725,-15616.0,-3904.0,4416.0
1.375,-15552.0,-3840.0,4288.0
1.3775,-15616.0,-3904.0,4352.0
1.38,-15616.0,-3904.0,4480.0
1.3825,-15616.0,-3904.0,4480.0
1.385,-15616.0,-3840.0,4416.0
1.3875,-15616.0,-3840.0,4352.0
1.39,-15616.0,-3904.0,4352.0
1.3925,-15616.0,-3840.0,4352.0
1.395,-15552.0,-3840.0,4352.0
1.3975,-15552.0,-3840.0,4416.0
1.4,-15552.0,-3840.0,4416.0
